Restaurants Type,id,name,city,avgRating,cuisines,costForTwoStrings,deliveryTime,minDeliveryTime,maxDeliveryTime,locality,unserviceable,Vegetarian
Fine,95862,Goodluck Chicken Hub,Ahmedabad,0.0,"['North,Indian','Chinese','Tandoor','Biryani']",500,47,47,47,SG Highway,False,False
Fine,37478,The Dark Roast,Ahmedabad,4.6,"['Cafe','Italian','Combo','Beverages']",500,47,47,47,Prahlad Nagar,False,True
Fine,40184,M.A.D By Tomato's,Ahmedabad,4.4,"['Indian','Chinese','Continental']",1200,47,47,47,Bodakdev,False,False
Fine,53981,Brick Kitchen - Five Petals,Ahmedabad,4.4,"['Indian','Chinese','Continental']",500,47,47,47,Ghatlodia,False,True
Fine,43142,Singh's Kitchen by GCH,Ahmedabad,0.0,"['North,Indian']",300,47,47,47,Prahlad nagar,False,False
Fine,47602,Angithi By Mirch Masala,Ahmedabad,4.3,"['Indian','North,Indian','Chinese','Punjabi','Beverages']",1100,47,47,47,Bodakdev,False,False
Fine,110580,Jay Shree Sanskar Ice Cream And Lassi Corner,Ahmedabad,4.4,"['Desserts','Beverages']",200,47,47,47,LalDarwaja,False,True
Fine,49336,Tephra Lounge,Ahmedabad,0.0,"['Cafe','Fast,Food','Beverages']",600,47,47,47,Bodakdev,False,True
Fine,59662,Silver Leaf,Ahmedabad,0.0,"['Indian','Continental']",600,48,48,48,Acropolis Mall Thaltej,False,False
Fine,50153,Frankie Station,Ahmedabad,4.4,['Snacks'],300,49,49,49,Satellite,False,True
Fine,51680,Cafe De Italiano,Ahmedabad,4.0,['Cafe'],650,48,48,48,Sindhubhavan Marg,False,True
Fine,56173,Wok On Fire,Ahmedabad,4.1,"['Chinese','Thai','Pan-Asian','Asian','Oriental']",400,48,48,48,Thaltej,False,True
Fine,310435,Bread Box,Ahmedabad,0.0,['Pizzas'],200,45,45,45,Navrangpura,False,True
Fine,450860,Gayatri Bhaji Pav And  Pulav Centre (sohanlal Sahp,Ahmedabad,0.0,"['Chinese','Indian','North,Indian','Fast,Food']",200,40,40,40,LalDarwaja,False,True
Fine,297449,MOCHA CAFE,Ahmedabad,0.0,"['Beverages','Snacks']",400,39,39,39,Navrangpura,False,True
Fine,330980,La Shake Esfera,Ahmedabad,3.3,"['Beverages','Desserts']",200,40,40,40,Navrangpura,False,False
Fine,346066,Starbucks Coffee,Ahmedabad,4.2,"['Beverages','Bakery']",400,32,32,32,Manox Maxx,False,False
Fine,455646,KD BhajipavPulav,Ahmedabad,0.0,"['Street,Food','Indian']",300,37,37,37,Paldi & Ambawadi,False,False
Fine,37814,Jayhind Sweets,Ahmedabad,4.3,['Sweets'],300,36,36,36,Navrangpura,False,True
Fine,406009,BABLU SHREE FARALI CENTRE,Ahmedabad,3.9,['Indian'],200,35,35,35,Navrangpura,False,False
Fine,310357,NEW MUMBAI FRESH VADAPAV,Ahmedabad,0.0,['Indian'],200,36,36,36,Navrangpura,False,True
Fine,386742,ASHAPURA BHOJANALAY,Ahmedabad,4.1,['Indian'],300,33,33,33,Navrangpura,False,False
Fine,346529,Star The Cake Shop,Ahmedabad,0.0,"['Bakery','Desserts']",200,35,35,35,Paldi & Ambawadi,False,True
Fine,38003,Burgometry,Ahmedabad,4.0,"['Fast,Food']",250,37,37,37,Navrangpura,False,True
Fine,363690,The Sandwich Box,Ahmedabad,0.0,"['Beverages','Desserts']",400,46,46,46,Navrangpura,False,False
Fine,402695,The Brooklyn Creamery - Healthy Ice Cream,Ahmedabad,0.0,"['Desserts','Ice,Cream','Healthy,Food']",200,37,37,37,Near Jain Dairy,False,False
Fine,435577,Grill on fire,Ahmedabad,3.5,"['Desserts','Fast,Food']",149,35,35,35,Paldi & Ambawadi,False,True
Fine,433083,Punjab Paratha Hub,Ahmedabad,0.0,"['North,Indian']",300,38,38,38,Navrangpura,False,False
Fine,441722,Shiva's Food Zone,Ahmedabad,0.0,"['Indian','Chinese','Beverages']",400,39,39,39,Navrangpura,False,True
Fine,456340,K.P SNACKS AND FOOD,Ahmedabad,0.0,"['Chinese','Punjabi','Indian','Beverages']",250,40,40,40,LalDarwaja,False,True
Fine,456530,Bansi restaurant,Ahmedabad,0.0,"['Indian','Chinese','Ice,Cream','Beverages']",500,34,34,34,Maninagar,False,True
Fine,49523,Vipul Dudhia ( Gajara ),Ahmedabad,4.4,"['Sweets','Ice,Cream']",200,32,32,32,Navrangpura,False,True
Fine,95220,Shakti - The Sandwich Shop Ratanpole,Ahmedabad,3.8,"['Pizzas','Combo']",300,53,53,53,Kalupur,False,True
Fine,407616,La Pinoz Pizza Navrangpura,Ahmedabad,4.2,"['Pizzas','Italian','Snacks','Desserts','Beverages']",250,39,39,39,Navrangpura,False,True
Fine,36657,The Belgian Waffle Co.,Ahmedabad,4.2,"['Desserts','Beverages']",200,39,39,39,Panjra Pole,False,True
Fine,90053,Sanman Hotel,Ahmedabad,4.1,['Indian'],450,36,36,36,Ashram Road,False,True
Fine,348290,The Poutinerie,Ahmedabad,0.0,"['Indian','North,Indian']",200,34,34,34,Navrangpura,False,False
Fine,70628,The Big F,Ahmedabad,4.2,"['Fast,Food','Beverages']",300,37,37,37,Commerce 6 roads,False,True
Fine,429138,A-ONE BOMBAY BIRYANI,Ahmedabad,0.0,"['Biryani','Indian']",200,45,45,45,LalDarwaja,False,False
Fine,460179,Big Sandwich,Ahmedabad,0.0,"['British','American','Chinese','Beverages']",150,39,39,39,Navrangpura,False,False
Fine,36222,Red Rose Snack Bar,Ahmedabad,0.0,"['South,Indian','Chinese']",200,44,44,44,Navrangpura,False,True
Fine,459383,Between Bread,Ahmedabad,0.0,"['Snacks','Pizzas','Beverages']",150,40,40,40,Naranpura,False,False
Fine,50356,Mirch Masala,Ahmedabad,4.2,"['Indian','Mughlai']",700,38,38,38,C G Road,False,False
Fine,36670,Azad Sweets & Restaurant,Ahmedabad,3.8,"['Fast,Food','North,Indian','Gujarati','Sweets']",200,33,33,33,Navrangpura,False,False
Fine,64776,Alif Sandburg,Ahmedabad,0.0,['Snacks'],300,44,44,44,Shahpur,False,False
Fine,214967,The Chocolate Heaven,Ahmedabad,0.0,['Desserts'],300,44,44,44,Navrangpura,False,False
Fine,425544,RECHARGE FOR HUNGER,Ahmedabad,0.0,['Continental'],200,40,40,40,LalDarwaja,False,False
Fine,270045,Hotel Cosmopolitan - Coriander,Ahmedabad,0.0,"['North,Indian','Chinese']",500,47,47,47,Navrangpura,False,True
Fine,270043,Little French House - Bakery & Cafe,Ahmedabad,4.2,['Cafe'],500,44,44,44,Navrangpura,False,False
Fine,425956,RONAK OMLET,Ahmedabad,3.8,"['Continental','Snacks']",200,35,35,35,Maninagar,False,False
Fine,59970,Pizza Zone,Ahmedabad,0.0,['Pizzas'],250,46,46,46,Paldi,False,True
Fine,336183,MAKEBA THE LOUNGE CAFE,Ahmedabad,3.7,['Indian'],400,44,44,44,Navrangpura,False,False
Fine,421326,BABLU SHREE FARALI CENTER,Ahmedabad,4.3,"['Indian','Snacks']",300,32,32,32,Paldi & Ambawadi,False,False
Fine,440498,Brew Coffee,Ahmedabad,0.0,"['Beverages','Fast,Food']",400,58,58,58,Navrangpura,False,True
Fine,418575,Jay Rajeshwari,Ahmedabad,0.0,"['SVANidhi,Street,Food,Vendor','Fast,Food','Indian']",150,44,44,44,Navrangpura,False,True
Fine,399189,KAILASH OMLET CENTER,Ahmedabad,0.0,['Indian'],300,44,44,44,Navrangpura,False,False
Fine,241328,1441 Pizzeria,Ahmedabad,4.3,"['Italian','Pizzas','Pastas','Fast,Food','Desserts','Beverages']",400,38,38,38,Navrangpura,False,True
Fine,86477,Umami By Curries,Ahmedabad,4.4,"['Indian','Chinese']",850,44,44,44,Navrangpura,False,False
Fine,35984,Topaz,Ahmedabad,0.0,"['Indian','Chinese']",500,37,37,37,Ambavadi,False,True
Fine,35981,Sandwichworkz - The Fusion Street Cafe,Ahmedabad,4.3,"['South,Indian','Continental']",300,47,47,47,Panjra Pole,False,False
Fine,53128,Bon Homie,Ahmedabad,4.1,"['Punjabi','Italian','Mexican','Chinese']",700,34,34,34,Paldi,False,True
Fine,128757,Apna Adda Barbeque  Rolls And Tikkas,Ahmedabad,4.2,"['North,Indian','Barbecue']",300,40,40,40,Vastrapur,False,True
Fine,463779,Gully Nukkad,Ahmedabad,0.0,"['Snacks','Indian','British','Italian','Beverages']",300,44,44,44,Navrangpura,False,False
Fine,464626,Malt Pizza,Ahmedabad,0.0,['Pizzas'],500,40,40,40,Navrangpura,False,True
Fine,275167,Tinello by Hyatt Regency,Ahmedabad,0.0,"['Italian','Chinese','Indian']",800,53,53,53,Usmanpura Ashram Road,False,False
Fine,416101,Frankie on Fire Raipur,Ahmedabad,0.0,"['Fast,Food','Snacks']",240,47,47,47,LalDarwaja,False,True
Fine,149154,Dangee Dums,Ahmedabad,0.0,"['Desserts','Bakery']",400,44,44,44,Relief Road,False,True
Fine,36778,Vaibhav Restaurant,Ahmedabad,4.3,['Indian'],200,37,37,37,Ambavadi,False,True
Fine,95753,Legends Of Punjab By Pepperazi,Ahmedabad,4.2,"['North,Indian','Thai','Italian','Barbecue','Mexican']",700,47,47,47,Panjrapole,False,True
Fine,36174,Sphere Lounge,Ahmedabad,4.3,"['Mexican','Italian','Indian']",550,44,44,44,Navrangpura,False,False
Fine,459654,Kulhad Masti,Ahmedabad,0.0,['Beverages'],350,51,51,51,Naranpura,False,False
Fine,47800,Jasuben Shah Old Pizza,Ahmedabad,4.3,['Pizzas'],300,35,35,35,Navrangpura,False,True
Fine,376584,Mukesh Nagar Cholafali Center,Ahmedabad,0.0,"['Street,Food','Snacks']",120,37,37,37,Prahlad Nagar,False,True
Fine,434748,COFFEE ByUs,Ahmedabad,0.0,"['Italian','Beverages','Continental']",200,46,46,46,Navrangpura,False,True
Fine,341620,PALTAN'S By THE TIFFINWALES,Ahmedabad,0.0,"['Indian','Combo']",250,49,49,49,Vastrapur Area,False,False
Fine,36761,Mysore Cafe,Ahmedabad,4.1,"['South,Indian']",150,40,40,40,Ashram Road,False,True
Fine,127527,Delight,Ahmedabad,3.9,"['Fast,Food','Chinese','South,Indian']",200,40,40,40,Paldi,False,True
Fine,51263,Harshu's Late Night Munchies,Ahmedabad,4.2,"['Fast,Food','Italian','Chinese','Snacks']",450,44,44,44,Satellite,False,False
Fine,416010,FOODCRAFT KITCHEN,Ahmedabad,0.0,"['Indian','Chinese','Fast,Food','Punjabi']",500,39,39,39,Navrangpura,False,True
Fine,437360,Baked By Ninis,Ahmedabad,0.0,['Bakery'],300,39,39,39,Navrangpura,False,False
Fine,52982,Meritorious,Ahmedabad,4.3,['Indian'],350,36,36,36,Swapneel 5,False,True
Fine,37566,Chai Wai,Ahmedabad,4.5,"['Beverages','Fast,Food']",200,36,36,36,Gulbai Tekra,False,True
Fine,311470,TWISTED TOPPINGS,Ahmedabad,0.0,"['Indian','Pizzas']",200,39,39,39,Navrangpura,False,False
Fine,72396,Keventers - Milkshakes and Desserts,Ahmedabad,4.4,"['Beverages','Ice,Cream','Desserts','Healthy,Food']",300,35,35,35,Navrangpura,False,True
Fine,59184,Khana Khazana,Ahmedabad,3.9,"['Indian','Chinese']",250,33,33,33,Satellite - Nehrunagar Cross Road,False,True
Fine,451645,KGFC RESTAURANT,Ahmedabad,0.0,"['Fast,Food','Pizzas']",200,46,46,46,LalDarwaja,False,True
Fine,415571,Keventers Ice Cream,Ahmedabad,4.6,"['Ice,Cream','Desserts']",300,36,36,36,Navrangpura,False,True
Fine,71637,Bikanervala,Ahmedabad,4.2,"['North,Indian','South,Indian','Desserts']",600,39,39,39,Satellite,False,True
Fine,457362,RR KLOUD KITCHEN,Ahmedabad,0.0,"['Indian','Chinese']",500,36,36,36,Maninagar,False,True
Fine,110634,Prem Mewada Ice Cream,Ahmedabad,4.2,"['Ice,Cream','Beverages']",250,36,36,36,Navrangpura,False,True
Fine,456041,Jahanvee Restaurant,Ahmedabad,0.0,"['North,Indian','Chinese','Pizzas','Desserts']",700,47,47,47,Navrangpura,False,False
Fine,38437,Birmies,Ahmedabad,4.3,"['Mexican','Chinese','Punjabi','Fast,Food']",350,37,37,37,Panjra Pole,False,True
Fine,36186,Daawat-E-Khaas,Ahmedabad,4.4,"['North,Indian','Mughlai','Chinese']",400,40,40,40,Navrangpura,False,False
Fine,35755,R.K. Omlet Centre,Ahmedabad,4.3,"['Fast,Food','Mughlai','Snacks']",200,48,48,48,Navrangpura,False,False
Fine,50148,Upper Crust,Ahmedabad,4.3,"['Indian','Chinese','Continental','Bakery']",500,44,44,44,Navrangpura,False,False
Fine,466488,Sassy Street,Ahmedabad,0.0,"['Chaat','Snacks','Chinese']",250,44,44,44,Navrangpura,False,True
Fine,144132,Lajawab Restaurant,Ahmedabad,3.4,"['Mughlai','Indian']",500,45,45,45,Shahibagh,False,False
Fine,108893,Jay Shree Jalaram Parotha House,Ahmedabad,2.8,['Indian'],200,45,45,45,Naranpura,False,True
Fine,417826,La Milano Pizzeria,Ahmedabad,4.0,"['Pizzas','Pastas','Desserts','Italian']",400,40,40,40,Navrangpura,False,False
Fine,180348,Mleko ,Ahmedabad,3.5,"['Cafe','Desserts','Beverages','Continental','Pizzas','Italian-American','Pastas','Mexican','Snacks']",200,45,45,45,vijay cross road,False,True
Fine,42315,Tummy Fillers,Ahmedabad,4.1,"['Fast,Food','Beverages']",200,38,38,38,Nehru Nagar Ambawadi,False,True
Fine,294369,Punjabi De Paranthe,Ahmedabad,0.0,"['Indian','Punjabi']",399,59,59,59,LalDarwaja,False,False
Fine,297636,Marvel Kitchen,Ahmedabad,0.0,['Indian'],200,53,53,53,LalDarwaja,False,False
Fine,44372,Real Paprika,Ahmedabad,0.0,"['Pizzas','Italian']",250,36,36,36,Amabawadi,False,True
Fine,76579,Toritos Cafe Time,Ahmedabad,0.0,"['Fast,Food','Continental','Pastas']",500,44,44,44,Navrangpura,False,True
Fine,64765,Only Home Delivery,Ahmedabad,3.7,"['North,Indian','Chinese','Combo','Desserts','Beverages','Biryani','Salads']",300,50,50,50,Shahpur,False,True
Fine,68432,New Mehfil Restaurant,Ahmedabad,4.4,"['North,Indian','Continental']",300,48,48,48,Shahibagh,False,True
Fine,463157,BREWERS THE COFFEE BAR,Ahmedabad,0.0,"['Italian','North,Indian','Mexican','Beverages']",250,45,45,45,Naranpura,False,False
Fine,71638,Jalaram,Ahmedabad,4.3,"['North,Indian']",250,45,45,45,Relief Road,False,True
Fine,461866,JAY ARBUDA FOOD POINT,Ahmedabad,0.0,"['Pizzas','Street,Food','Continental','Pastas','Snacks']",300,45,45,45,LalDarwaja,False,True
Fine,213931,Huber & Holly,Ahmedabad,4.3,"['Pizzas','Pastas','Beverages','Desserts','Ice,Cream']",350,39,39,39,Navrangpura,False,True
Fine,103420,Food Mistri,Ahmedabad,4.1,"['North,Indian','Middle,Eastern','Chinese']",350,47,47,47,Prahlad Nagar,False,False
Fine,339661,The Indian Heat,Ahmedabad,4.1,"['Chinese','Indian','Arabian','Desserts','Fast,Food']",600,40,40,40,Navrangpura,False,False
Fine,286445,Zodiac by Fortune Landmark,Ahmedabad,4.0,"['North,Indian','South,Indian','Oriental','Chinese','Thai','Continental','American','Italian','Desserts']",600,48,48,48,Ashram Road,False,False
Fine,297332,K3 Food Corner,Ahmedabad,0.0,"['Indian','Chinese']",200,37,37,37,Sherkotda Road,False,False
Fine,449242,Shaolin Panda,Ahmedabad,0.0,['Chinese'],400,46,46,46,Navrangpura,False,False
Fine,356512,Round Slice,Ahmedabad,3.8,"['Pizzas','Italian','Italian-American','Pastas','Beverages']",300,38,38,38,AmbawadiNehrunagar,False,False
Fine,294617,Earthen Oven,Ahmedabad,0.0,"['North,Indian']",1000,54,54,54,Fortune Landmark Ahmedabad,False,False
Fine,384540,Shawarma,Ahmedabad,4.1,"['Arabian','Fast,Food']",400,44,44,44,Navrangpura,False,False
Fine,398565,Biryani Stock Exchange,Ahmedabad,3.0,"['North,Indian','Biryani']",400,46,46,46,Navrangpura,False,False
Fine,288423,New Purohit Chawana And Sweet Mart,Ahmedabad,4.1,['Snacks'],200,35,35,35,Paldi & Ambawadi,False,False
Fine,371702,SAPNA MAGGI & PASTA,Ahmedabad,0.0,['Continental'],200,45,45,45,Navrangpura,False,False
Fine,37111,Baker's Den,Ahmedabad,4.3,['Bakery'],200,38,38,38,Panjra Pole,False,True
Fine,353709,Marky Momos,Ahmedabad,4.1,"['Chinese','Combo','Thalis','Biryani','Italian','American','Mongolian']",300,40,40,40,Navrangpura,False,False
Fine,37477,Home Town Meals,Ahmedabad,3.7,"['Punjabi','Chinese']",300,44,44,44,Gurukul,False,True
Fine,452621,Chaap Story,Ahmedabad,0.0,"['North,Indian']",200,46,46,46,Navrangpura,False,False
Fine,435040,Jugaadi Foods,Ahmedabad,0.0,"['North,Indian','Biryani','Salads']",400,44,44,44,Navrangpura,False,True
Fine,55079,Neelam Sandwich & Pizza,Ahmedabad,4.2,"['Snacks','Beverages']",300,45,45,45,Navrangpura,False,True
Fine,454171,Oye! Tandoor,Ahmedabad,0.0,"['Indian','Arabian']",200,44,44,44,Navrangpura,False,False
Fine,48133,Ek One Uno Pizza,Ahmedabad,0.0,"['Pizzas','Snacks']",600,56,56,56,Navrangpura,False,True
Fine,454121,Urban Kadhai Co.,Ahmedabad,0.0,"['North,Indian','Combo','Kebabs','Biryani','Punjabi','Thalis','Indian','Tandoor']",200,44,44,44,Navrangpura,False,False
Fine,329990,Chat On Chaat,Ahmedabad,0.0,"['Street,Food','Chaat','Snacks','Fast,Food']",300,47,47,47,Vijay Cross Road,False,False
Fine,303592,china in box,Ahmedabad,0.0,"['Indian','Fast,Food','Chinese']",200,49,49,49,Maninagar,False,False
Fine,452544,Paaji De Parathe,Ahmedabad,0.0,"['North,Indian']",200,45,45,45,Navrangpura,False,False
Fine,36664,Cuppuccino,Ahmedabad,3.7,"['Italian','Pastas','Beverages','Snacks','Desserts','Pizzas','Mexican','American']",300,44,44,44,Navrangpura,False,True
Fine,440257,Mahalaxmi Bhojnalaya,Ahmedabad,0.0,['Indian'],200,46,46,46,Navrangpura,False,True
Fine,399171,Banana Leaf,Ahmedabad,3.9,"['South,Indian']",500,45,45,45,Paldi & Ambawadi,False,False
Fine,62482,Raju Omlet,Ahmedabad,4.1,['Indian'],250,35,35,35,Sola,False,False
Fine,37298,Cafe 1st Story,Ahmedabad,0.0,"['Indian','Chinese','North,Indian','Biryani','Punjabi','Pan-Asian','Mughlai','Thalis','Asian','Combo']",600,50,50,50,Ashram Road,False,False
Fine,36192,R.K.Centre,Ahmedabad,4.1,"['Fast,Food','South,Indian','Pizzas','Pastas','Chinese']",200,38,38,38,Navrangpura,False,True
Fine,406239,AFOOD AHOLIC,Ahmedabad,0.0,"['Chinese','Indian','North,Indian']",300,48,48,48,LalDarwaja,False,False
Fine,456060,RASILA FAST FOOD,Ahmedabad,0.0,"['Chinese','Fast,Food','Tandoor']",200,44,44,44,Maninagar,False,False
Fine,61834,Just Live Restaurant,Ahmedabad,4.4,"['North,Indian','Chinese','Continental','Mexican']",450,40,40,40,Navrangpura,False,False
Fine,303210,UNCLE MOMO,Ahmedabad,0.0,"['Fast,Food']",200,45,45,45,NAVRANGPURA,False,False
Fine,323008,Chhasswala,Ahmedabad,0.0,"['Street,Food','Beverages']",150,40,40,40,Navrangpura,False,False
Fine,309240,SINGH  SAAB  DE  PARATHE,Ahmedabad,3.8,"['North,Indian']",200,40,40,40,Navrangpura,False,False
Fine,445291,HD'S FRANKIES AND BURGERS,Ahmedabad,0.0,"['Snacks','Fast,Food']",200,44,44,44,Paldi & Ambawadi,False,True
Fine,37474,Momoman,Ahmedabad,4.1,['Chinese'],250,37,37,37,Vijay Cross road,False,False
Fine,376372,APNAA ADDAA,Ahmedabad,0.0,"['Snacks','Beverages']",200,45,45,45,Navrangpura,False,True
Fine,297644,NOODLE CO.(NAVRANGPURA),Ahmedabad,0.0,['Indian'],200,49,49,49,Navrangpura,False,False
Fine,426014,Frankies And Fries,Ahmedabad,0.0,"['Fast,Food','Continental']",300,46,46,46,Navrangpura,False,False
Fine,441548,Kekiz The Cake Shop,Ahmedabad,0.0,"['Bakery','Desserts']",150,44,44,44,Navrangpura,False,True
Fine,432310,Fire on Wheels,Ahmedabad,4.2,"['North,Indian','Biryani','Tandoor','Beverages']",400,38,38,38,Maninagar,False,False
Fine,70147,Food On Way,Ahmedabad,4.1,"['North,Indian','Chinese','Gujarati','Thalis','Biryani','Punjabi','Indian','Beverages','Salads','Combo']",200,36,36,36,Vastrapur,False,True
Fine,59996,Aamantran Fast Food,Ahmedabad,4.3,"['North,Indian']",250,35,35,35,Jivraj Park,False,True
Fine,58832,The Waffle Co,Ahmedabad,3.2,"['Desserts','Beverages','Bakery','Cafe','Fast,Food']",150,40,40,40,Chandkheda,False,True
Fine,53832,Dinner Point Restaurant,Ahmedabad,4.4,"['Indian','Chinese']",550,35,35,35,Maninagar,False,True
Fine,393008,CHATODE ONLINE EATERY,Ahmedabad,0.0,['Indian'],500,46,46,46,Maninagar,False,False
Fine,46284,The Kebabish,Ahmedabad,3.8,"['North,Indian','Mughlai']",250,39,39,39,Maninagar,False,False
Fine,422290,BAA GRUH UDHYOG  FAST FOOD SERVICES,Ahmedabad,0.0,"['Fast,Food','Snacks','Sweets']",300,56,56,56,Paldi & Ambawadi,False,True
Fine,48390,Anjoy Late Night Meals,Ahmedabad,4.1,['Indian'],250,37,37,37,Bodakdev,False,False
Fine,36191,R.K. Egg Eatery,Ahmedabad,4.0,"['Fast,Food','Indian','Mughlai','Snacks']",300,44,44,44,Vastrapur,False,False
Fine,68204,Prince Restaurant (Naranpura),Ahmedabad,4.3,"['Chinese','North,Indian']",500,39,39,39,Naranpura,False,True
Fine,397492,grab and go,Ahmedabad,4.3,"['Punjabi','Chinese','Continental']",250,44,44,44,VEJALPUR,False,True
Fine,127508,Sab Kabab,Ahmedabad,4.2,"['North,Indian']",450,38,38,38,Maninagar,False,False
Fine,106402,Shriram Dabeli Vada Pav,Ahmedabad,4.4,"['Fast,Food']",200,37,37,37,Paldi,False,True
Fine,105291,Anand Bhajipav And Pulav,Ahmedabad,3.7,"['Fast,Food','North,Indian']",300,40,40,40,Naranpura,False,True
Fine,361592,HL Frankie,Ahmedabad,4.0,"['Fast,Food','Italian','Chinese','Snacks']",150,44,44,44,Vastrapur,False,False
Fine,85161,Lazeez,Ahmedabad,4.1,"['Indian','Chinese']",250,39,39,39,Naranpura,False,True
Fine,330061,RAJASTHANI TADKA,Ahmedabad,4.5,['Indian'],300,49,49,49,Prahlad Nagar,False,False
Fine,68000,Rajkamal,Ahmedabad,4.2,['Indian'],550,46,46,46,Shahibagh,False,True
Fine,452624,1000 spicy,Ahmedabad,0.0,['Indian'],350,46,46,46,Vastrapur,False,False
Fine,164974,Kanpur Mithai House,Ahmedabad,4.2,"['Sweets','Desserts']",250,43,43,43,Raipur,False,True
Fine,381284,Flourish Lounge Cafe,Ahmedabad,0.0,"['Beverages','Ice,Cream']",200,52,52,52,Naranpura,False,False
Fine,55949,Purohit Restaurant,Ahmedabad,4.3,"['Indian','Chinese','North,Indian']",450,36,36,36,Mani Nagar,False,True
Fine,53985,Zaika Darbar,Ahmedabad,3.9,"['Indian','Chinese']",350,45,45,45,Serkhej,False,False
Fine,300371,Barbeque Nation,Ahmedabad,3.9,"['North,Indian','Mughlai','Seafood','Biryani','Desserts','Kebabs']",600,40,40,40,SATYA ONE,False,False
Fine,286810,Jassi De Parathe,Ahmedabad,4.4,"['North,Indian']",650,40,40,40,Vastrapur,False,True
Fine,462889,Shree Ram Parotha house,Ahmedabad,0.0,"['North,Indian']",180,47,47,47,Prahlad Nagar,False,True
Fine,105268,UBQ By Barbeque Nation,Ahmedabad,3.7,"['North,Indian','Mughlai','Seafood','Biryani','Desserts','Kebabs']",300,36,36,36,AHMEDABAD-SATYA ONE,False,False
Fine,176737,Anand Bhajipav & Pulav (Ankurwala),Ahmedabad,4.0,"['Fast,Food','Chinese','Punjabi','South,Indian','Snacks']",200,37,37,37,NARANPURA,False,True
Fine,54742,Kesar Foods,Ahmedabad,4.3,['Indian'],500,44,44,44,Vastrapur,False,True
Fine,224326,The Swad,Ahmedabad,4.0,"['Thalis','Punjabi','Gujarati','North,Indian','Chinese','Combo','Desserts']",200,39,39,39,SHIVRAJNI CHAR RASTA,False,True
Fine,390512,Priti's Kitchen,Ahmedabad,0.0,['Snacks'],200,54,54,54,Naranpura,False,True
Fine,42220,Ab Chai Pe Charcha,Ahmedabad,3.3,"['Snacks','Fast,Food','Beverages']",200,45,45,45,Paldi,False,True
Fine,407297,Aesh Cafe,Ahmedabad,0.0,"['Continental','Italian','Pizzas','Snacks']",200,47,47,47,Vastrapur,False,True
